frame,object_name,yolo_confidence,depth_ft,used_vlm,output_text,latency_ms,direction
1,person,0.263,29.48,0,[FAST MODE - HIGH CONF],2004.37,left
2,bench,0.261,28.8,0,[FAST MODE - HIGH CONF],274.01,left
3,person,0.289,30.83,0,[FAST MODE - HIGH CONF],229.04,left
4,person,0.278,30.19,0,[FAST MODE - HIGH CONF],183.79,left
5,person,0.26,30.15,0,[FAST MODE - HIGH CONF],207.77,left
6,person,0.256,28.81,0,[FAST MODE - HIGH CONF],209.19,left
7,person,0.252,30.57,0,[FAST MODE - HIGH CONF],239.35,left
8,person,0.268,28.46,0,[FAST MODE - HIGH CONF],195.33,left
9,person,0.253,28.98,0,[FAST MODE - HIGH CONF],202.3,left
10,person,0.268,29.48,0,[FAST MODE - HIGH CONF],206.35,left
11,person,0.321,30.04,0,[FAST MODE - HIGH CONF],264.57,left
12,person,0.312,29.89,0,[FAST MODE - HIGH CONF],171.12,left
13,person,0.299,29.1,0,[FAST MODE - HIGH CONF],169.34,left
14,person,0.277,28.82,0,[FAST MODE - HIGH CONF],205.92,left
15,person,0.266,28.27,0,[FAST MODE - HIGH CONF],215.29,left
16,person,0.254,27.87,0,[FAST MODE - HIGH CONF],200.46,left
17,person,0.314,28.76,0,[FAST MODE - HIGH CONF],204.62,left
18,potted plant,0.29,19.39,0,[FAST MODE - HIGH CONF],207.16,left
19,potted plant,0.31,22.34,0,[FAST MODE - HIGH CONF],245.53,left
20,potted plant,0.356,20.7,0,[FAST MODE - HIGH CONF],200.55,left
21,bench,0.266,26.39,0,[FAST MODE - HIGH CONF],183.06,left
22,person,0.272,26.48,0,[FAST MODE - HIGH CONF],201.75,left
23,bench,0.286,24.09,0,[FAST MODE - HIGH CONF],186.08,left
24,person,0.262,26.83,0,[FAST MODE - HIGH CONF],184.72,left
25,person,0.32,27.6,0,[FAST MODE - HIGH CONF],203.87,left
26,person,0.306,28.17,0,[FAST MODE - HIGH CONF],203.17,left
27,person,0.254,27.88,0,[FAST MODE - HIGH CONF],189.06,left
28,person,0.31,27.59,0,[FAST MODE - HIGH CONF],175.7,left
29,person,0.309,26.69,0,[FAST MODE - HIGH CONF],170.62,left
30,person,0.259,26.91,0,[FAST MODE - HIGH CONF],200.16,left
31,person,0.26,26.82,0,[FAST MODE - HIGH CONF],199.55,left
32,person,0.254,27.62,0,[FAST MODE - HIGH CONF],243.2,left
33,bench,0.275,3.94,0,[FAST MODE - TOO CLOSE],155.4,right
34,bench,0.27,24.74,0,[FAST MODE - HIGH CONF],159.33,left
35,bench,0.25,25.29,0,[FAST MODE - HIGH CONF],160.98,left
36,person,0.282,27.71,0,[FAST MODE - HIGH CONF],154.38,left
37,person,0.271,27.76,0,[FAST MODE - HIGH CONF],163.38,left
38,person,0.254,28.67,0,[FAST MODE - HIGH CONF],176.09,left
39,potted plant,0.261,16.8,0,[FAST MODE - HIGH CONF],174.5,left
40,person,0.271,28.19,0,[FAST MODE - HIGH CONF],163.19,left
41,person,0.304,26.44,0,[FAST MODE - HIGH CONF],132.84,left
42,person,0.271,26.12,0,[FAST MODE - HIGH CONF],183.27,left
43,bench,0.308,25.6,0,[FAST MODE - HIGH CONF],194.57,left
44,bench,0.306,24.75,0,[FAST MODE - HIGH CONF],146.82,left
45,person,0.269,25.02,0,[FAST MODE - HIGH CONF],168.59,left
46,person,0.378,27.21,0,[FAST MODE - HIGH CONF],161.5,left
47,person,0.251,25.98,0,[FAST MODE - HIGH CONF],125.95,left
48,clock,0.273,20.79,0,[FAST MODE - HIGH CONF],178.79,right
49,person,0.318,27.92,0,[FAST MODE - HIGH CONF],196.95,left
50,person,0.265,27.63,0,[FAST MODE - HIGH CONF],170.53,left
51,person,0.251,28.49,0,[FAST MODE - HIGH CONF],146.08,left
52,person,0.278,28.74,0,[FAST MODE - HIGH CONF],168.09,left
53,person,0.251,27.3,0,[FAST MODE - HIGH CONF],158.16,left
54,person,0.25,27.11,0,[FAST MODE - HIGH CONF],175.89,left
55,person,0.252,24.09,0,[FAST MODE - HIGH CONF],224.05,left
56,clock,0.461,20.95,0,[FAST MODE - HIGH CONF],219.11,right
57,clock,0.375,21.62,0,[FAST MODE - HIGH CONF],186.64,right
58,bench,0.281,25.32,0,[FAST MODE - HIGH CONF],207.89,left
59,person,0.25,27.32,0,[FAST MODE - HIGH CONF],172.64,left
60,potted plant,0.502,27.75,0,[FAST MODE - HIGH CONF],199.32,right
61,person,0.258,28.81,0,[FAST MODE - HIGH CONF],187.99,left
62,person,0.253,28.44,0,[FAST MODE - HIGH CONF],215.1,left
63,person,0.251,29.49,0,[FAST MODE - HIGH CONF],172.79,left
64,person,0.288,28.72,0,[FAST MODE - HIGH CONF],170.54,left
65,person,0.285,29.28,0,[FAST MODE - HIGH CONF],157.66,left
66,person,0.292,29.16,0,[FAST MODE - HIGH CONF],156.39,left
67,person,0.28,29.53,0,[FAST MODE - HIGH CONF],152.0,left
68,person,0.264,29.75,0,[FAST MODE - HIGH CONF],182.03,left
69,person,0.263,24.49,0,[FAST MODE - HIGH CONF],168.72,left
70,person,0.307,29.39,0,[FAST MODE - HIGH CONF],198.04,left
71,person,0.28,29.67,0,[FAST MODE - HIGH CONF],382.33,left
72,potted plant,0.255,28.9,0,[FAST MODE - HIGH CONF],176.55,left
73,person,0.322,29.68,0,[FAST MODE - HIGH CONF],148.25,left
74,person,0.3,26.94,0,[FAST MODE - HIGH CONF],157.72,left
75,person,0.268,29.14,0,[FAST MODE - HIGH CONF],163.65,left
76,person,0.261,27.33,0,[FAST MODE - HIGH CONF],164.87,left
77,person,0.257,29.41,0,[FAST MODE - HIGH CONF],224.16,left
78,potted plant,0.306,24.3,0,[FAST MODE - HIGH CONF],184.38,right
79,potted plant,0.357,23.94,0,[FAST MODE - HIGH CONF],211.59,right
80,person,0.253,29.48,0,[FAST MODE - HIGH CONF],205.59,left
81,person,0.295,28.28,0,[FAST MODE - HIGH CONF],186.23,left
82,person,0.269,28.89,0,[FAST MODE - HIGH CONF],236.98,left
83,clock,0.252,21.01,0,[FAST MODE - HIGH CONF],166.46,right
84,potted plant,0.34,23.65,0,[FAST MODE - HIGH CONF],166.9,right
85,potted plant,0.288,28.94,0,[FAST MODE - HIGH CONF],171.06,left
86,potted plant,0.29,29.01,0,[FAST MODE - HIGH CONF],150.77,left
87,potted plant,0.274,29.51,0,[FAST MODE - HIGH CONF],169.58,left
88,potted plant,0.252,29.84,0,[FAST MODE - HIGH CONF],148.71,left
89,person,0.272,27.4,0,[FAST MODE - HIGH CONF],161.33,left
90,person,0.27,27.82,0,[FAST MODE - HIGH CONF],190.47,left
91,person,0.406,28.42,0,[FAST MODE - HIGH CONF],143.4,left
92,person,0.444,29.36,0,[FAST MODE - HIGH CONF],164.81,left
93,potted plant,0.448,23.95,0,[FAST MODE - HIGH CONF],146.04,right
94,potted plant,0.413,24.34,0,[FAST MODE - HIGH CONF],144.66,right
95,person,0.314,29.02,0,[FAST MODE - HIGH CONF],160.28,left
96,person,0.263,26.99,0,[FAST MODE - HIGH CONF],176.4,left
97,person,0.328,28.27,0,[FAST MODE - HIGH CONF],725.22,left
98,person,0.385,28.57,0,[FAST MODE - HIGH CONF],564.12,left
99,potted plant,0.373,24.48,0,[FAST MODE - HIGH CONF],282.28,right
100,potted plant,0.373,23.87,0,[FAST MODE - HIGH CONF],281.72,right
101,potted plant,0.4,24.05,0,[FAST MODE - HIGH CONF],162.21,right
102,person,0.291,26.67,0,[FAST MODE - HIGH CONF],169.57,left
103,potted plant,0.252,29.03,0,[FAST MODE - HIGH CONF],228.09,left
104,potted plant,0.279,29.35,0,[FAST MODE - HIGH CONF],297.61,left
105,potted plant,0.267,29.62,0,[FAST MODE - HIGH CONF],205.65,left
106,person,0.267,29.92,0,[FAST MODE - HIGH CONF],280.16,left
107,potted plant,0.275,29.48,0,[FAST MODE - HIGH CONF],480.51,left
108,potted plant,0.251,29.49,0,[FAST MODE - HIGH CONF],557.74,left
109,potted plant,0.325,26.04,0,[FAST MODE - HIGH CONF],573.35,right
110,potted plant,0.26,29.95,0,[FAST MODE - HIGH CONF],584.46,left
111,potted plant,0.257,29.93,0,[FAST MODE - HIGH CONF],565.08,left
112,potted plant,0.265,30.52,0,[FAST MODE - HIGH CONF],637.78,left
113,bench,0.282,27.91,0,[FAST MODE - HIGH CONF],327.5,left
114,potted plant,0.273,28.27,0,[FAST MODE - HIGH CONF],258.13,left
115,potted plant,0.263,28.63,0,[FAST MODE - HIGH CONF],222.71,left
116,potted plant,0.254,28.47,0,[FAST MODE - HIGH CONF],215.93,left
117,potted plant,0.268,29.61,0,[FAST MODE - HIGH CONF],199.83,right
118,potted plant,0.257,30.3,0,[FAST MODE - HIGH CONF],318.41,left
119,person,0.259,28.87,0,[FAST MODE - HIGH CONF],331.16,left
120,person,0.251,30.09,0,[FAST MODE - HIGH CONF],256.76,left
121,person,0.251,31.52,0,[FAST MODE - HIGH CONF],343.97,left
122,potted plant,0.26,29.43,0,[FAST MODE - HIGH CONF],319.18,right
123,potted plant,0.262,26.36,0,[FAST MODE - HIGH CONF],248.47,right
124,potted plant,0.262,29.67,0,[FAST MODE - HIGH CONF],238.53,left
125,potted plant,0.258,29.47,0,[FAST MODE - HIGH CONF],400.51,left
126,potted plant,0.26,29.24,0,[FAST MODE - HIGH CONF],189.22,right
127,potted plant,0.253,29.13,0,[FAST MODE - HIGH CONF],177.83,right
128,bench,0.279,16.33,0,[FAST MODE - HIGH CONF],205.24,left
129,potted plant,0.258,29.34,0,[FAST MODE - HIGH CONF],158.27,right
130,potted plant,0.268,25.8,0,[FAST MODE - HIGH CONF],202.68,right
131,potted plant,0.267,26.24,0,[FAST MODE - HIGH CONF],214.86,right
132,potted plant,0.365,29.47,0,[FAST MODE - HIGH CONF],210.32,right
133,potted plant,0.253,26.24,0,[FAST MODE - HIGH CONF],170.51,right
134,person,0.259,28.3,0,[FAST MODE - HIGH CONF],198.56,left
135,potted plant,0.27,26.19,0,[FAST MODE - HIGH CONF],176.46,right
136,potted plant,0.291,26.42,0,[FAST MODE - HIGH CONF],200.13,right
137,potted plant,0.256,29.77,0,[FAST MODE - HIGH CONF],209.12,left
138,potted plant,0.262,26.34,0,[FAST MODE - HIGH CONF],212.51,right
139,potted plant,0.258,26.12,0,[FAST MODE - HIGH CONF],217.08,right
140,potted plant,0.251,26.51,0,[FAST MODE - HIGH CONF],172.79,right
141,potted plant,0.254,25.86,0,[FAST MODE - HIGH CONF],188.64,right
142,potted plant,0.254,29.93,0,[FAST MODE - HIGH CONF],192.37,left
143,potted plant,0.283,24.76,0,[FAST MODE - HIGH CONF],205.11,right
144,potted plant,0.255,25.24,0,[FAST MODE - HIGH CONF],218.61,right
145,potted plant,0.256,30.14,0,[FAST MODE - HIGH CONF],210.57,left
146,potted plant,0.269,29.46,0,[FAST MODE - HIGH CONF],206.83,left
147,person,0.265,30.25,0,[FAST MODE - HIGH CONF],189.36,left
148,person,0.26,29.94,0,[FAST MODE - HIGH CONF],193.66,left
149,person,0.254,30.15,0,[FAST MODE - HIGH CONF],194.25,left
150,potted plant,0.262,29.65,0,[FAST MODE - HIGH CONF],186.29,left
151,person,0.304,29.74,0,[FAST MODE - HIGH CONF],191.65,left
152,person,0.262,29.92,0,[FAST MODE - HIGH CONF],194.29,left
153,person,0.291,30.49,0,[FAST MODE - HIGH CONF],189.33,left
154,person,0.3,30.92,0,[FAST MODE - HIGH CONF],193.75,left
155,potted plant,0.337,28.62,0,[FAST MODE - HIGH CONF],226.18,right
156,potted plant,0.316,23.71,0,[FAST MODE - HIGH CONF],189.97,right
157,potted plant,0.255,28.84,0,[FAST MODE - HIGH CONF],170.73,left
158,person,0.261,30.09,0,[FAST MODE - HIGH CONF],179.93,left
159,potted plant,0.291,30.35,0,[FAST MODE - HIGH CONF],183.34,left
160,potted plant,0.271,30.24,0,[FAST MODE - HIGH CONF],174.78,left
161,potted plant,0.26,29.47,0,[FAST MODE - HIGH CONF],184.8,right
162,potted plant,0.277,24.43,0,[FAST MODE - HIGH CONF],194.46,right
163,potted plant,0.287,29.89,0,[FAST MODE - HIGH CONF],185.8,left
164,potted plant,0.252,24.2,0,[FAST MODE - HIGH CONF],165.53,right
165,person,0.344,29.83,0,[FAST MODE - HIGH CONF],150.27,left
166,bench,0.276,4.0,0,[FAST MODE - TOO CLOSE],171.16,left
167,person,0.36,30.58,0,[FAST MODE - HIGH CONF],134.41,left
168,potted plant,0.263,29.24,0,[FAST MODE - HIGH CONF],155.91,left
169,potted plant,0.253,23.93,0,[FAST MODE - HIGH CONF],163.03,right
170,potted plant,0.253,29.1,0,[FAST MODE - HIGH CONF],134.74,right
171,potted plant,0.266,29.29,0,[FAST MODE - HIGH CONF],145.03,right
172,potted plant,0.281,29.18,0,[FAST MODE - HIGH CONF],151.25,right
173,chair,0.275,19.15,0,[FAST MODE - HIGH CONF],134.68,left
174,potted plant,0.266,7.34,0,[FAST MODE - TOO CLOSE],126.46,left
175,chair,0.299,16.72,0,[FAST MODE - HIGH CONF],158.89,left
176,potted plant,0.327,29.1,0,[FAST MODE - HIGH CONF],143.66,left
177,potted plant,0.329,29.22,0,[FAST MODE - HIGH CONF],141.88,left
178,potted plant,0.269,11.54,0,[FAST MODE - HIGH CONF],133.19,left
179,person,0.28,29.37,0,[FAST MODE - HIGH CONF],142.28,left
180,person,0.287,29.33,0,[FAST MODE - HIGH CONF],150.06,left
181,chair,0.362,24.46,0,[FAST MODE - HIGH CONF],152.77,left
182,person,0.323,28.89,0,[FAST MODE - HIGH CONF],158.41,left
183,potted plant,0.274,24.15,0,[FAST MODE - HIGH CONF],150.6,right
184,potted plant,0.273,24.87,0,[FAST MODE - HIGH CONF],160.5,right
185,potted plant,0.274,28.92,0,[FAST MODE - HIGH CONF],150.59,left
186,person,0.264,29.81,0,[FAST MODE - HIGH CONF],130.11,left
187,potted plant,0.254,24.19,0,[FAST MODE - HIGH CONF],168.48,right
188,potted plant,0.275,27.73,0,[FAST MODE - HIGH CONF],150.73,right
189,potted plant,0.267,28.34,0,[FAST MODE - HIGH CONF],126.27,right
190,potted plant,0.263,28.52,0,[FAST MODE - HIGH CONF],158.09,right
191,potted plant,0.278,23.52,0,[FAST MODE - HIGH CONF],147.15,right
192,potted plant,0.257,27.51,0,[FAST MODE - HIGH CONF],142.54,right
193,person,0.287,27.17,0,[FAST MODE - HIGH CONF],140.67,left
194,person,0.285,27.37,0,[FAST MODE - HIGH CONF],136.27,left
195,person,0.262,28.55,0,[FAST MODE - HIGH CONF],142.27,left
196,person,0.264,28.16,0,[FAST MODE - HIGH CONF],141.04,left
197,person,0.257,28.4,0,[FAST MODE - HIGH CONF],117.71,left
198,person,0.268,27.52,0,[FAST MODE - HIGH CONF],125.11,left
199,potted plant,0.269,28.21,0,[FAST MODE - HIGH CONF],141.31,left
200,person,0.315,28.49,0,[FAST MODE - HIGH CONF],156.87,left
201,person,0.266,27.75,0,[FAST MODE - HIGH CONF],145.92,left
202,person,0.264,26.16,0,[FAST MODE - HIGH CONF],126.63,left
203,person,0.272,29.17,0,[FAST MODE - HIGH CONF],161.31,left
204,person,0.251,29.13,0,[FAST MODE - HIGH CONF],126.91,left
205,person,0.261,26.71,0,[FAST MODE - HIGH CONF],155.23,left
206,chair,0.282,25.23,0,[FAST MODE - HIGH CONF],157.69,left
207,person,0.273,26.74,0,[FAST MODE - HIGH CONF],157.14,left
208,person,0.267,28.12,0,[FAST MODE - HIGH CONF],132.22,left
209,person,0.259,25.76,0,[FAST MODE - HIGH CONF],125.04,left
210,person,0.25,25.41,0,[FAST MODE - HIGH CONF],148.63,left
211,person,0.294,27.84,0,[FAST MODE - HIGH CONF],157.86,left
212,person,0.269,28.32,0,[FAST MODE - HIGH CONF],117.45,left
213,person,0.256,26.18,0,[FAST MODE - HIGH CONF],135.4,left
214,person,0.275,28.25,0,[FAST MODE - HIGH CONF],154.75,left
215,person,0.292,26.09,0,[FAST MODE - HIGH CONF],136.31,left
216,person,0.267,25.17,0,[FAST MODE - HIGH CONF],117.48,left
217,person,0.251,26.22,0,[FAST MODE - HIGH CONF],140.14,left
218,bench,0.306,23.22,0,[FAST MODE - HIGH CONF],125.7,left
219,person,0.313,26.9,0,[FAST MODE - HIGH CONF],145.67,left
220,bench,0.259,24.99,0,[FAST MODE - HIGH CONF],142.67,left
221,bench,0.263,26.13,0,[FAST MODE - HIGH CONF],123.31,left
222,person,0.251,28.9,0,[FAST MODE - HIGH CONF],143.82,left
223,person,0.251,27.83,0,[FAST MODE - HIGH CONF],165.05,left
224,chair,0.251,23.52,0,[FAST MODE - HIGH CONF],137.26,left
225,person,0.277,25.81,0,[FAST MODE - HIGH CONF],134.34,left
226,person,0.253,25.51,0,[FAST MODE - HIGH CONF],128.67,left
227,person,0.274,28.04,0,[FAST MODE - HIGH CONF],159.78,left
228,person,0.287,24.99,0,[FAST MODE - HIGH CONF],139.62,left
229,person,0.265,26.01,0,[FAST MODE - HIGH CONF],136.29,left
230,person,0.266,24.91,0,[FAST MODE - HIGH CONF],174.27,left
231,chair,0.275,22.94,0,[FAST MODE - HIGH CONF],147.78,left
232,person,0.276,24.68,0,[FAST MODE - HIGH CONF],126.41,left
233,potted plant,0.25,21.67,0,[FAST MODE - HIGH CONF],166.99,left
234,chair,0.267,22.36,0,[FAST MODE - HIGH CONF],161.1,left
235,potted plant,0.268,20.68,0,[FAST MODE - HIGH CONF],187.31,left
236,bench,0.256,22.22,0,[FAST MODE - HIGH CONF],156.36,left
237,person,0.256,23.13,0,[FAST MODE - HIGH CONF],151.62,left
238,person,0.251,23.23,0,[FAST MODE - HIGH CONF],169.73,left
239,person,0.266,23.07,0,[FAST MODE - HIGH CONF],138.09,left
240,person,0.25,21.68,0,[FAST MODE - HIGH CONF],159.81,left
241,person,0.289,21.59,0,[FAST MODE - HIGH CONF],153.03,left
242,person,0.25,26.69,0,[FAST MODE - HIGH CONF],152.95,left
243,person,0.26,23.74,0,[FAST MODE - HIGH CONF],153.77,left
244,person,0.267,23.28,0,[FAST MODE - HIGH CONF],183.92,left
245,chair,0.264,21.6,0,[FAST MODE - HIGH CONF],163.46,left
246,chair,0.271,22.37,0,[FAST MODE - HIGH CONF],165.73,left
247,chair,0.252,22.31,0,[FAST MODE - HIGH CONF],212.52,left
248,person,0.312,24.85,0,[FAST MODE - HIGH CONF],159.81,left
249,potted plant,0.256,24.16,0,[FAST MODE - HIGH CONF],168.82,right
250,person,0.254,22.1,0,[FAST MODE - HIGH CONF],193.23,left
251,potted plant,0.272,23.46,0,[FAST MODE - HIGH CONF],208.91,right
252,potted plant,0.274,18.57,0,[FAST MODE - HIGH CONF],188.66,left
253,person,0.257,23.35,0,[FAST MODE - HIGH CONF],175.3,left
254,chair,0.263,20.82,0,[FAST MODE - HIGH CONF],163.95,left
255,chair,0.265,21.26,0,[FAST MODE - HIGH CONF],164.21,left
256,chair,0.284,21.91,0,[FAST MODE - HIGH CONF],159.36,left
257,potted plant,0.259,19.63,0,[FAST MODE - HIGH CONF],167.3,right
258,person,0.279,23.69,0,[FAST MODE - HIGH CONF],171.03,left
259,bench,0.353,20.74,0,[FAST MODE - HIGH CONF],152.06,left
260,chair,0.269,21.07,0,[FAST MODE - HIGH CONF],161.03,left
261,bench,0.284,20.7,0,[FAST MODE - HIGH CONF],204.14,left
262,bench,0.261,21.3,0,[FAST MODE - HIGH CONF],199.31,left
263,potted plant,0.25,17.77,0,[FAST MODE - HIGH CONF],156.1,right
264,person,0.267,21.4,0,[FAST MODE - HIGH CONF],156.61,left
265,chair,0.279,20.17,0,[FAST MODE - HIGH CONF],159.37,left
266,person,0.258,25.57,0,[FAST MODE - HIGH CONF],153.85,left
267,person,0.262,25.16,0,[FAST MODE - HIGH CONF],185.31,left
268,chair,0.257,19.52,0,[FAST MODE - HIGH CONF],172.09,left
269,person,0.263,25.48,0,[FAST MODE - HIGH CONF],174.77,left
270,person,0.316,24.94,0,[FAST MODE - HIGH CONF],185.38,left
271,chair,0.364,21.78,0,[FAST MODE - HIGH CONF],154.26,left
272,person,0.255,25.02,0,[FAST MODE - HIGH CONF],143.54,left
273,person,0.289,24.15,0,[FAST MODE - HIGH CONF],150.16,left
274,person,0.26,21.72,0,[FAST MODE - HIGH CONF],119.61,left
275,person,0.256,24.47,0,[FAST MODE - HIGH CONF],144.77,left
276,potted plant,0.268,20.04,0,[FAST MODE - HIGH CONF],159.3,right
277,person,0.319,24.46,0,[FAST MODE - HIGH CONF],149.81,left
278,chair,0.308,20.83,0,[FAST MODE - HIGH CONF],124.77,left
279,bench,0.287,20.72,0,[FAST MODE - HIGH CONF],127.23,left
280,bench,0.271,19.99,0,[FAST MODE - HIGH CONF],153.23,left
281,person,0.317,23.17,0,[FAST MODE - HIGH CONF],163.77,left
282,potted plant,0.335,20.58,0,[FAST MODE - HIGH CONF],194.93,right
283,chair,0.325,22.49,0,[FAST MODE - HIGH CONF],209.45,left
284,chair,0.314,22.12,0,[FAST MODE - HIGH CONF],171.66,left
285,bench,0.291,21.46,0,[FAST MODE - HIGH CONF],164.51,left
286,bench,0.286,19.91,0,[FAST MODE - HIGH CONF],174.38,left
287,person,0.325,25.05,0,[FAST MODE - HIGH CONF],165.63,left
288,person,0.282,25.2,0,[FAST MODE - HIGH CONF],156.03,left
289,potted plant,0.27,17.04,0,[FAST MODE - HIGH CONF],173.18,right
290,potted plant,0.255,18.25,0,[FAST MODE - HIGH CONF],166.2,right
291,person,0.251,25.08,0,[FAST MODE - HIGH CONF],219.49,left
292,person,0.252,28.3,0,[FAST MODE - HIGH CONF],226.24,left
293,person,0.254,25.72,0,[FAST MODE - HIGH CONF],182.73,left
294,potted plant,0.283,24.01,0,[FAST MODE - HIGH CONF],176.65,right
295,potted plant,0.278,22.57,0,[FAST MODE - HIGH CONF],212.18,right
296,chair,0.252,20.76,0,[FAST MODE - HIGH CONF],183.46,left
297,bench,0.251,22.39,0,[FAST MODE - HIGH CONF],230.73,left
298,chair,0.27,21.29,0,[FAST MODE - HIGH CONF],278.74,left
299,potted plant,0.285,23.6,0,[FAST MODE - HIGH CONF],219.39,right
300,potted plant,0.253,18.43,0,[FAST MODE - HIGH CONF],183.03,right
301,potted plant,0.262,21.84,0,[FAST MODE - HIGH CONF],205.21,right
302,bench,0.268,10.89,0,[FAST MODE - HIGH CONF],215.55,left
303,bench,0.251,8.73,0,[FAST MODE - TOO CLOSE],182.86,left
304,person,0.295,23.97,0,[FAST MODE - HIGH CONF],156.77,left
305,bench,0.258,20.4,0,[FAST MODE - HIGH CONF],172.85,left
306,bench,0.272,21.62,0,[FAST MODE - HIGH CONF],200.63,left
307,person,0.258,24.82,0,[FAST MODE - HIGH CONF],171.59,left
308,chair,0.267,20.42,0,[FAST MODE - HIGH CONF],204.06,left
309,person,0.267,25.14,0,[FAST MODE - HIGH CONF],189.53,left
310,person,0.295,26.68,0,[FAST MODE - HIGH CONF],152.79,left
311,person,0.267,27.44,0,[FAST MODE - HIGH CONF],169.03,left
312,potted plant,0.326,9.89,0,[FAST MODE - TOO CLOSE],193.97,left
313,person,0.308,23.14,0,[FAST MODE - HIGH CONF],195.24,left
314,person,0.258,26.66,0,[FAST MODE - HIGH CONF],211.19,left
315,potted plant,0.29,20.47,0,[FAST MODE - HIGH CONF],160.99,right
316,potted plant,0.268,19.21,0,[FAST MODE - HIGH CONF],192.54,right
317,potted plant,0.255,21.82,0,[FAST MODE - HIGH CONF],222.21,right
318,potted plant,0.26,20.86,0,[FAST MODE - HIGH CONF],186.8,right
319,person,0.271,25.72,0,[FAST MODE - HIGH CONF],186.39,left
320,chair,0.265,20.98,0,[FAST MODE - HIGH CONF],189.36,left
321,person,0.253,24.61,0,[FAST MODE - HIGH CONF],209.43,left
322,person,0.29,20.88,0,[FAST MODE - HIGH CONF],220.24,left
323,person,0.269,21.11,0,[FAST MODE - HIGH CONF],218.3,left
324,person,0.276,21.65,0,[FAST MODE - HIGH CONF],174.76,left
325,chair,0.367,20.36,0,[FAST MODE - HIGH CONF],174.95,left
326,person,0.393,25.75,0,[FAST MODE - HIGH CONF],154.09,left
327,person,0.268,25.26,0,[FAST MODE - HIGH CONF],153.75,left
328,person,0.288,23.87,0,[FAST MODE - HIGH CONF],174.72,left
329,person,0.376,26.74,0,[FAST MODE - HIGH CONF],163.29,left
330,person,0.336,24.82,0,[FAST MODE - HIGH CONF],172.58,left
331,person,0.263,25.53,0,[FAST MODE - HIGH CONF],175.58,left
332,person,0.295,23.95,0,[FAST MODE - HIGH CONF],165.01,left
333,person,0.255,25.26,0,[FAST MODE - HIGH CONF],170.34,left
334,person,0.259,24.66,0,[FAST MODE - HIGH CONF],177.66,left
335,person,0.253,23.98,0,[FAST MODE - HIGH CONF],190.78,left
336,person,0.261,24.29,0,[FAST MODE - HIGH CONF],248.72,left
337,chair,0.257,20.24,0,[FAST MODE - HIGH CONF],201.14,left
338,person,0.28,24.67,0,[FAST MODE - HIGH CONF],166.89,left
339,person,0.287,24.49,0,[FAST MODE - HIGH CONF],191.14,left
340,person,0.268,24.73,0,[FAST MODE - HIGH CONF],188.99,left
341,chair,0.274,20.23,0,[FAST MODE - HIGH CONF],213.01,left
342,person,0.25,25.07,0,[FAST MODE - HIGH CONF],175.58,left
343,person,0.259,21.55,0,[FAST MODE - HIGH CONF],146.71,left
344,person,0.274,20.62,0,[FAST MODE - HIGH CONF],139.52,left
345,chair,0.277,19.8,0,[FAST MODE - HIGH CONF],163.56,left
346,person,0.292,24.6,0,[FAST MODE - HIGH CONF],185.06,left
347,person,0.282,23.71,0,[FAST MODE - HIGH CONF],179.69,left
348,person,0.292,25.14,0,[FAST MODE - HIGH CONF],177.73,left
349,chair,0.297,19.2,0,[FAST MODE - HIGH CONF],169.09,left
350,person,0.282,25.39,0,[FAST MODE - HIGH CONF],181.28,left
351,chair,0.278,21.09,0,[FAST MODE - HIGH CONF],146.95,left
352,person,0.29,26.26,0,[FAST MODE - HIGH CONF],127.85,left
353,person,0.252,25.9,0,[FAST MODE - HIGH CONF],130.6,left
354,person,0.339,25.3,0,[FAST MODE - HIGH CONF],159.84,left
355,person,0.291,26.18,0,[FAST MODE - HIGH CONF],171.65,left
356,person,0.279,25.98,0,[FAST MODE - HIGH CONF],162.87,left
357,person,0.254,27.02,0,[FAST MODE - HIGH CONF],149.74,left
358,person,0.316,25.13,0,[FAST MODE - HIGH CONF],135.0,left
359,person,0.274,25.52,0,[FAST MODE - HIGH CONF],148.91,left
360,chair,0.312,20.81,0,[FAST MODE - HIGH CONF],144.54,left
361,chair,0.278,20.73,0,[FAST MODE - HIGH CONF],165.21,left
362,person,0.295,24.97,0,[FAST MODE - HIGH CONF],166.73,left
363,person,0.328,24.94,0,[FAST MODE - HIGH CONF],196.88,left
364,person,0.267,26.82,0,[FAST MODE - HIGH CONF],176.74,left
365,person,0.256,26.57,0,[FAST MODE - HIGH CONF],169.74,left
366,chair,0.272,19.98,0,[FAST MODE - HIGH CONF],165.28,left
367,person,0.266,24.98,0,[FAST MODE - HIGH CONF],161.65,left
368,person,0.253,26.4,0,[FAST MODE - HIGH CONF],173.7,left
369,person,0.266,25.57,0,[FAST MODE - HIGH CONF],164.54,left
370,person,0.273,24.76,0,[FAST MODE - HIGH CONF],173.35,left
371,person,0.28,25.48,0,[FAST MODE - HIGH CONF],164.78,left
372,person,0.265,26.28,0,[FAST MODE - HIGH CONF],160.16,left
373,person,0.299,25.71,0,[FAST MODE - HIGH CONF],159.99,left
374,person,0.265,26.27,0,[FAST MODE - HIGH CONF],175.21,left
375,person,0.258,24.83,0,[FAST MODE - HIGH CONF],172.46,left
376,person,0.303,26.42,0,[FAST MODE - HIGH CONF],162.64,left
377,person,0.268,27.66,0,[FAST MODE - HIGH CONF],164.95,left
