stamp_sec,x,y,z,yolo_conf,detected_classes,status,vlm_response,latency_ms,vlm_usage_ratio
1771007457,-0.1595820039510727,-0.69895339012146,0.30236977338790894,0.7417,chair,YOLO_ONLY,N/A,0.0,0.0099
1771007457,-0.15951545536518097,-0.6989167332649231,0.3023765981197357,0.7100,chair,YOLO_ONLY,N/A,0.0,0.0098
1771007457,-0.15946947038173676,-0.6989356279373169,0.3023749887943268,0.7060,chair,YOLO_ONLY,N/A,0.0,0.0097
1771007457,-0.15941685438156128,-0.6989116072654724,0.3023786246776581,0.7353,chair,YOLO_ONLY,N/A,0.0,0.0096
1771007457,-0.15935324132442474,-0.6989137530326843,0.30237796902656555,0.7419,chair,YOLO_ONLY,N/A,0.0,0.0095
1771007457,-0.15924277901649475,-0.6988542675971985,0.3023386299610138,0.7345,chair,YOLO_ONLY,N/A,0.0,0.0094
1771007458,-0.15909002721309662,-0.6989133954048157,0.3023689091205597,0.8065,chair,YOLO_ONLY,N/A,0.0,0.0093
1771007458,-0.15903106331825256,-0.6989077925682068,0.3023551106452942,0.7904,chair,YOLO_ONLY,N/A,0.0,0.0093
1771007458,-0.15900026261806488,-0.6988425850868225,0.30235305428504944,0.8026,chair,YOLO_ONLY,N/A,0.0,0.0092
1771007458,-0.15895776450634003,-0.6988505721092224,0.3023703098297119,0.7744,chair,YOLO_ONLY,N/A,0.0,0.0091
1771007458,-0.15888258814811707,-0.6988193988800049,0.3023797273635864,0.7313,chair,YOLO_ONLY,N/A,0.0,0.0090
1771007458,-0.15881916880607605,-0.6988239288330078,0.30237799882888794,0.7459,chair,YOLO_ONLY,N/A,0.0,0.0089
1771007458,-0.1586848646402359,-0.6988056302070618,0.30238041281700134,0.6896,chair,YOLO_ONLY,N/A,0.0,0.0088
1771007458,-0.15865935385227203,-0.6987585425376892,0.30236509442329407,0.7768,chair,YOLO_ONLY,N/A,0.0,0.0088
1771007458,-0.158521369099617,-0.698769748210907,0.3023592233657837,0.7371,chair,YOLO_ONLY,N/A,0.0,0.0087
1771007458,-0.15852871537208557,-0.6987835764884949,0.3023797869682312,0.7499,chair,YOLO_ONLY,N/A,0.0,0.0086
1771007458,-0.1583220362663269,-0.6987183690071106,0.3023747205734253,0.7694,chair,YOLO_ONLY,N/A,0.0,0.0085
